Documentation automatically generated from Valheim 0.221.6,,
"CookedVoltureMeat ($item_volture_meat_cooked) (Cooked Volture Meat)", -1228635177, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"Copper ($item_copper) (Copper)", 1428605659, "ZNetView, ZSyncTransform, ItemDrop"
"CopperOre ($item_copperore) (Copper Ore)", 1868171867, "ZNetView, ZSyncTransform, ItemDrop"
"CopperScrap ($item_copperscrap) (Copper Scrap)", -2143218796, "ZNetView, ZSyncTransform, ItemDrop"
"CreepProp_egg_hanging01", 1253270340, "ZNetView, Destructible, DropOnDestroyed"
"CreepProp_egg_hanging02", 1253270339, "ZNetView"
"CreepProp_entrance1", 1628302764, "ZNetView"
"CreepProp_entrance2", 1628302761, "ZNetView"
"CreepProp_hanging01", 166421754, "ZNetView, Destructible"
"CreepProp_wall01", 388304576, "ZNetView"
"CrossbowArbalest ($item_crossbow_arbalest) (Arbalest)", -259499256, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"CrossbowRipper ($item_crossbow_ripper) (Ripper)", -2146687212, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"CrossbowRipperBlood ($item_crossbow_ripper_blood) (Wound Ripper)", 746058840, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"CrossbowRipperLightning ($item_crossbow_ripper_lightning) (Storm Ripper)", -214845366, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"CrossbowRipperNature ($item_crossbow_ripper_nature) (Root Ripper)", -887056399, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"Crow", 903556745, "RandomFlyingBird, ZNetView, ZSyncTransform, ZSyncAnimation, Destructible, DropOnDestroyed"
"crypt_skeleton_chest ($ancient_chest) (Ancient Coffin)", -1346322042, "ZNetView, Destructible, DropOnDestroyed, HoverText, EggHatch, MaterialVariationWorld"
"CryptKey ($item_cryptkey) (Swamp Key)", 1014536855, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"Crystal ($item_crystal) (Crystal)", 908712672, "ZNetView, ZSyncTransform, ItemDrop"
"crystal_wall_1x1", 650075310, "Piece, ZNetView, WearNTear"
"cultivate", -1005613019, "ZNetView, Piece, TerrainModifier"
"Cultivator ($item_cultivator) (Cultivator)", -1130499279, "ZNetView, ZSyncTransform, ItemDrop"
"CuredSquirrelHamstring ($item_curedsquirrelhamstring) (Cured Squirrel Hamstring)", -1473823425, "ZNetView, ZSyncTransform, ItemDrop"
"Dandelion ($item_dandelion) (Dandelion)", 1288940892, "ZNetView, ZSyncTransform, ItemDrop"
"darkwood_arch", 463424268, "Piece, ZNetView, WearNTear"
"darkwood_beam", -840537217, "Piece, ZNetView, WearNTear"
"darkwood_beam_26", -581430636, "Piece, ZNetView, WearNTear"
"darkwood_beam_45", 2147452713, "Piece, ZNetView, WearNTear"
"darkwood_beam4x4", -791142009, "Piece, ZNetView, WearNTear"
"darkwood_decowall", 1429703979, "Piece, ZNetView, WearNTear"
"darkwood_gate", 1276642083, "Piece, ZNetView, WearNTear, Door"
"darkwood_pole", -1351226314, "Piece, ZNetView, WearNTear"
"darkwood_pole4", -1211998438, "Piece, ZNetView, WearNTear"
"darkwood_raven", 1646817558, "Piece, ZNetView, WearNTear"
"darkwood_roof", 255263578, "Piece, ZNetView, WearNTear"
"darkwood_roof_45", -1271098328, "Piece, ZNetView, WearNTear"
"darkwood_roof_icorner", -1737626015, "Piece, ZNetView, WearNTear"
"darkwood_roof_icorner_45", 740898699, "Piece, ZNetView, WearNTear"
"darkwood_roof_ocorner", -1737832933, "Piece, ZNetView, WearNTear"
"darkwood_roof_ocorner_45", 734070413, "Piece, ZNetView, WearNTear"
"darkwood_roof_top", 360656326, "Piece, ZNetView, WearNTear"
"darkwood_roof_top_45", 1645551772, "Piece, ZNetView, WearNTear"
"darkwood_wolf", -403494760, "Piece, ZNetView, WearNTear"
"dead_deer", 1619070209, "ZNetView, ZSyncTransform, TimedDestruction"
"Deathsquito", -1609638819, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop"
"Deathsquito_sting (Wraith melee) (Wraith melee)", -361803535, "ZNetView, ZSyncTransform, ItemDrop"
"Deer", 291594142, "Character, CharacterDrop, ZNetView, ZSyncTransform, ZSyncAnimation, AnimalAI, FootStep"
"deer_ragdoll", -555931738, "ZNetView, Ragdoll"
"DeerGodExplosion", 648911439, "ZNetView, Aoe"
"DeerHide ($item_deerhide) (Deer Hide)", 705284766, "ZNetView, ZSyncTransform, ItemDrop"
"DeerMeat ($item_deer_meat) (Deer Meat)", -1519557673, "ZNetView, ZSyncTransform, ItemDrop"
"DeerStew ($item_deerstew) (Deer Stew)", -1170233273, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"Demister ($item_demister) (Wisplight)", 23489701, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"demister_ball", -1034606963, "ZNetView, ZSyncTransform"
"DG_AshlandRuins", -168454256, "DungeonGenerator, ZNetView"
"DG_Cave", 497418925, "DungeonGenerator, ZNetView"
"DG_DvergrBoss", -985216323, "DungeonGenerator, ZNetView"
"DG_DvergrTown", 90381292, "DungeonGenerator, ZNetView"
"DG_ForestCrypt", -1277205767, "DungeonGenerator, ZNetView"
"DG_FortressRuins", -1543667613, "DungeonGenerator, ZNetView"
"DG_GoblinCamp", 322846882, "DungeonGenerator, ZNetView"
"DG_Hildir_Cave", -35232328, "DungeonGenerator, ZNetView"
"DG_Hildir_ForestCrypt", 187194532, "DungeonGenerator, ZNetView"
"DG_Hildir_PlainsFortress", 450035874, "DungeonGenerator, ZNetView"
"DG_MeadowsFarm", -1118485742, "DungeonGenerator, ZNetView"
"DG_MeadowsVillage", 797712294, "DungeonGenerator, ZNetView"
"DG_SunkenCrypt", -446811472, "DungeonGenerator, ZNetView"
"digg", -2000248195, "ZNetView, TerrainModifier"
"digg_v2", -1544763428, "ZNetView, TerrainModifier"
"Dragon", -408509179, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, FootStep"
"dragon_ice_projectile", -1680081557, "Projectile, ZNetView, ZSyncTransform"
"DragonEgg ($item_dragonegg) (Dragon Egg)", -1736688790, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"dragoneggcup", 1178524842, "ItemStand, ZNetView"
"DragonTear ($item_dragontear) (Dragon Tear)", -1719994617, "ZNetView, ZSyncTransform, ItemDrop, Floating, Floating"
"Draugr", 505464631, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, VisEquipment, FootStep"
"draugr_arrow (Ironhead arrow) (Ironhead arrow)", 1799389161, "ZNetView, ZSyncTransform, ItemDrop"
"draugr_axe (Dragur axe) (Dragur axe)", -896645116, "ZNetView, ZSyncTransform, ItemDrop"
"draugr_bow (Bow) (Bow)", -1488146288, "ZNetView, ZSyncTransform, ItemDrop"
"draugr_bow_projectile", 1671731874, "Projectile, ZNetView, ZSyncTransform"
"Draugr_Elite", 437915453, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, VisEquipment, FootStep"
"Draugr_elite_ragdoll", 124978337, "ZNetView, Ragdoll, VisEquipment"
"Draugr_ragdoll", 1394133807, "ZNetView, Ragdoll, VisEquipment"
"Draugr_Ranged", 515141415, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, VisEquipment, FootStep"
"Draugr_ranged_ragdoll", -2052189689, "ZNetView, Ragdoll, VisEquipment"
"draugr_sword (Dragur axe) (Dragur axe)", 1986762565, "ZNetView, ZSyncTransform, ItemDrop"
"dungeon_forestcrypt_door", -1481786749, "ZNetView, WearNTear, Door, StaticTarget"
"dungeon_queen_door", 2080330686, "ZNetView, Door"
"dungeon_sunkencrypt_irongate", -647334815, "ZNetView, WearNTear, Door"
"dungeon_sunkencrypt_irongate_rusty ($piece_irongate) (Iron Gate)", 1631935371, "ZNetView, WearNTear, HoverText, DropOnDestroyed"
"Dverger", 1283200037, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, VisEquipment, FootStep, NpcTalk"
"dverger_demister", -834617117, "ZNetView, WearNTear"
"dverger_demister_broken", -508728573, "ZNetView, WearNTear"
"dverger_demister_large", -411796343, "ZNetView, WearNTear"
"dverger_demister_ruins", 617126599, "ZNetView, WearNTear"
"dverger_guardstone", -1176046110, "Piece, ZNetView, WearNTear, PrivateArea"
"Dverger_ragdoll", -1261409471, "ZNetView, Ragdoll, VisEquipment"
"DvergerArbalest ($item_crossbow_arbalest) (Arbalest)", -704394069, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"DvergerArbalest_projectile", -307893503, "Projectile, ZNetView, ZSyncTransform"
"DvergerArbalest_shoot ($item_crossbow_arbalest) (Arbalest)", -1462438309, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"DvergerArbalest_shootAshlands ($item_crossbow_arbalest) (Arbalest)", 506210133, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"DvergerAshlands", -2044325125, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, VisEquipment, FootStep, NpcTalk"
"DvergerHairFemale (Iron plate armor) (Iron plate armor)", 970414861, "ZNetView, ZSyncTransform, ItemDrop"
"DvergerHairFemale_Redhair (Iron plate armor) (Iron plate armor)", -1278854365, "ZNetView, ZSyncTransform, ItemDrop"
"DvergerHairMale (Iron plate armor) (Iron plate armor)", -584341638, "ZNetView, ZSyncTransform, ItemDrop"
"DvergerHairMale_Redbeard (Iron plate armor) (Iron plate armor)", -1630747580, "ZNetView, ZSyncTransform, ItemDrop"
"DvergerMage", 1911030203, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, VisEquipment, FootStep, NpcTalk"
"DvergerMageFire", -798778629, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, VisEquipment, FootStep, NpcTalk"
"DvergerMageIce", -1727895168, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, VisEquipment, FootStep, NpcTalk"
"DvergerMageSupport", 1379665520, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, VisEquipment, FootStep, NpcTalk"
"DvergerStaffBlocker_blockCircle", 1299032657, "TimedDestruction, ZNetView, ZSyncTransform, Gibber"
"DvergerStaffBlocker_blockCircleBig", 275601489, "TimedDestruction, ZNetView, ZSyncTransform, Gibber"
"DvergerStaffBlocker_blockHemisphere", -1230384245, "TimedDestruction, ZNetView, ZSyncTransform, Gibber"
"DvergerStaffBlocker_blockU", 2105931020, "TimedDestruction, ZNetView, Gibber"
"DvergerStaffBlocker_blockWall", -981014735, "TimedDestruction, ZNetView, Gibber"
"DvergerStaffBlocker_projectile", -936573297, "Projectile, ZNetView, ZSyncTransform"
"DvergerStaffFire (Club) (Club)", 701604739, "ItemDrop, ZNetView, ZSyncTransform, Floating"
"DvergerStaffFire_clusterbomb_aoe", 1163892070, "ZNetView, ZSyncTransform, Aoe"
"DvergerStaffFire_clusterbomb_projectile", -1589283964, "Projectile, ZNetView, ZSyncTransform"
"DvergerStaffFire_fire_aoe", 1452519224, "ZNetView, ZSyncTransform, Aoe"
"DvergerStaffFire_fireball_projectile", -1933363631, "Projectile, ZNetView, ZSyncTransform"
"DvergerStaffHeal (Club) (Club)", 1703038983, "ItemDrop, ZNetView, ZSyncTransform, Floating"
"DvergerStaffHeal_aoe", 1931377867, "ZNetView, ZSyncTransform, Aoe"
"DvergerStaffIce (Club) (Club)", 24503566, "ItemDrop, ZNetView, ZSyncTransform, Floating"
"DvergerStaffIce_projectile", 1141102516, "Projectile, ZNetView, ZSyncTransform"
"DvergerStaffNova_aoe", -1543403955, "ZNetView, ZSyncTransform, Aoe"
"DvergerStaffSupport (Club) (Club)", 2132636350, "ItemDrop, ZNetView, ZSyncTransform, Floating"
"DvergerStaffSupport_aoe", 2122935794, "ZNetView, ZSyncTransform, Aoe"
"DvergerSuitArbalest (Iron plate armor) (Iron plate armor)", -1728158308, "ZNetView, ZSyncTransform, ItemDrop"
"DvergerSuitArbalest_Ashlands (Iron plate armor) (Iron plate armor)", 1402895833, "ZNetView, ZSyncTransform, ItemDrop"
"DvergerSuitFire (Iron plate armor) (Iron plate armor)", -993981138, "ZNetView, ZSyncTransform, ItemDrop"
"DvergerSuitIce (Iron plate armor) (Iron plate armor)", -1862079955, "ZNetView, ZSyncTransform, ItemDrop"
"DvergerSuitSupport (Iron plate armor) (Iron plate armor)", 901023621, "ZNetView, ZSyncTransform, ItemDrop"
"DvergerTest", 1924585071, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, RandomAnimation, VisEquipment, FootStep, NpcTalk"
"DvergrKey ($item_dvergrkey) (Sealbreaker)", 1896448127, "ZNetView, ZSyncTransform, ItemDrop"
"DvergrKeyFragment ($item_dvergrkeyfragment) (Sealbreaker Fragment)", -2105977201, "ZNetView, ZSyncTransform, ItemDrop"
"DvergrNeedle ($item_dvergrneedle) (Dvergr Extractor)", 676297687, "ZNetView, ZSyncTransform, ItemDrop"
"dvergrprops_banner", -1896999675, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_barrel", -1977294001, "ZNetView, Destructible, DropOnDestroyed"
"dvergrprops_bed", -1504935776, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_chair", -489276534, "ZNetView, WearNTear, DropOnDestroyed"
"dvergrprops_crate ($piece_crate) (Crate)", -1255181328, "ZNetView, DropOnDestroyed, WearNTear, HoverText, StaticPhysics"
"dvergrprops_crate_ashlands ($piece_crate) (Crate)", -55285267, "ZNetView, DropOnDestroyed, WearNTear, HoverText, StaticPhysics"
"dvergrprops_crate_long ($piece_crate_long) (Dvergr Component Crate)", -2055368539, "ZNetView, DropOnDestroyed, WearNTear, HoverText, StaticPhysics"
"dvergrprops_curtain", -268842449, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_hooknchain", -617286971, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_lantern", 1842886963, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_lantern_standing", 1592482536, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_pickaxe", 52464828, "ZNetView, DropOnDestroyed, Destructible"
"dvergrprops_shelf", 270255633, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_stool", 1883651752, "ZNetView, WearNTear, DropOnDestroyed"
"dvergrprops_table", 808046987, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_wood_beam", -2068097986, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_wood_floor", -461418815, "Piece, ZNetView, WearNTear"
"dvergrprops_wood_pole", 2038910655, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_wood_stair", 918842606, "Piece, ZNetView, WearNTear"
"dvergrprops_wood_stake", -196902639, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrprops_wood_stakewall", 872999015, "ZNetView, DropOnDestroyed, WearNTear, SnapToGround"
"dvergrprops_wood_wall", -185931429, "ZNetView, DropOnDestroyed, WearNTear"
"dvergrtown_arch", 912102389, "Destructible, ZNetView"
"dvergrtown_creep_door", -800886699, "Destructible, ZNetView"
"dvergrtown_secretdoor", 1683665181, "Door, ZNetView"
"dvergrtown_slidingdoor", 766620697, "Door, ZNetView"
"dvergrtown_stair_corner_wood_left", 227217680, "DropOnDestroyed, ZNetView, WearNTear"
"dvergrtown_wood_beam", 1857996392, "ZNetView, Destructible, DropOnDestroyed"
"dvergrtown_wood_crane", 1151373408, "DropOnDestroyed, WearNTear, ZNetView"
"dvergrtown_wood_pole", -2073834717, "ZNetView, Destructible, DropOnDestroyed"
"dvergrtown_wood_stake", -213214859, "ZNetView"
"dvergrtown_wood_stakewall", 2008887427, "ZNetView"
"dvergrtown_wood_support", 747816726, "Destructible, DropOnDestroyed, ZNetView"
"dvergrtown_wood_wall01", 775933644, "ZNetView, Destructible, DropOnDestroyed"
"dvergrtown_wood_wall02", -1952949711, "ZNetView, Destructible, DropOnDestroyed"
"dvergrtown_wood_wall03", -386865770, "ZNetView, Destructible, DropOnDestroyed"
"DyrnwynBladeFragment ($item_Dyrnwyn_blade) (Dyrnwyn Blade Fragment)", 51600563, "ZNetView, ZSyncTransform, ItemDrop"
"DyrnwynHiltFragment ($item_Dyrnwyn_hilt) (Dyrnwyn Hilt Fragment)", 873438154, "ZNetView, ZSyncTransform, ItemDrop"
"DyrnwynTipFragment ($item_Dyrnwyn_tip) (Dyrnwyn Tip Fragment)", 917755518, "ZNetView, ZSyncTransform, ItemDrop"
"Ectoplasm ($item_ectoplasm) (Ectoplasm)", 153820886, "ZNetView, ZSyncTransform, ItemDrop"
"Eikthyr", -938588874, "Humanoid, CharacterDrop, ZNetView, ZSyncTransform, ZSyncAnimation, RandomAnimation, MonsterAI, FootStep"
"eikthyr_ragdoll", -82703974, "Ragdoll, ZNetView"
"Eitr ($item_eitr) (Refined Eitr)", 1985543946, "ZNetView, ZSyncTransform, ItemDrop"
"eitrrefinery", 731966626, "Piece, ZNetView, Smelter, WearNTear"
"ElderBark ($item_elderbark) (Ancient Bark)", 938726216, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"Entrails ($item_entrails) (Entrails)", -1985632376, "ZNetView, ZSyncTransform, ItemDrop"
"eventzone_bonemass", -1796573617, "ZNetView, TimedDestruction, EventZone"
"eventzone_eikthyr", 641614345, "ZNetView, TimedDestruction, EventZone"
"eventzone_fader", -1595012507, "ZNetView, TimedDestruction, EventZone"
"eventzone_gdking", -1815933211, "ZNetView, TimedDestruction, EventZone"
"eventzone_goblinking", -630804645, "ZNetView, TimedDestruction, EventZone"
"eventzone_moder", -264209140, "ZNetView, TimedDestruction, EventZone"
"eventzone_queen", -479547905, "ZNetView, TimedDestruction, EventZone"
"EvilHeart_Forest", -2106312224, "ZNetView, Destructible, SpawnArea, DropOnDestroyed"
"EvilHeart_Swamp", 552253847, "ZNetView, Destructible, SpawnArea, DropOnDestroyed"
"Eyescream ($item_eyescream) (Eyescream)", 1317085082, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"Fader", -1779165830, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, FootStep, MovementDamage, DropProjectileOverDistance"
"fader_bellholder", -1082793664, "ItemStand, ZNetView"
"Fader_DroppedFire_AOE", 564805075, "Aoe, ZNetView"
"Fader_Fissure_AOE", 886357138, "Aoe, CamShaker, ZNetView"
"Fader_Flamebreath_AOE", -743414540, "Aoe, ZNetView"
"Fader_Jump_AOE", 917007069, "Aoe, ZNetView"
"Fader_MeteorSmash_AOE", -1086888377, "Aoe, ZNetView"
"Fader_Roar_Projectile", -40956237, "Projectile, ZNetView, ZSyncTransform"
"Fader_WallOfFire_AOE", -845337098, "Aoe, ZNetView"
"FaderDrop ($item_fader_drop) (Fader Relic)", 1749379817, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"FallenValkyrie", 1447842535, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop"
"fallenvalkyrie_claws (Fallen Valkyrie Claws) (Fallen Valkyrie Claws)", 1124614422, "ZNetView, ZSyncTransform, ItemDrop"
"fallenvalkyrie_feather_projectile", 790666231, "Projectile, ZNetView, ZSyncTransform"
"fallenvalkyrie_poisonbreath_aoe", 38986744, "ZNetView, ZSyncTransform, Aoe"
"FallenValkyrie_projectile_explosion", 1476683611, "ZNetView, Aoe"
"fallenvalkyrie_screech (Fallen Valkyrie Claws) (Fallen Valkyrie Claws)", -910963059, "ZNetView, ZSyncTransform, ItemDrop"
"fallenvalkyrie_spin (Fallen Valkyrie Aoe Spin) (Fallen Valkyrie Aoe Spin)", -1265929658, "ZNetView, ZSyncTransform, ItemDrop"
"fallenvalkyrie_spit_projectile", 114558534, "Projectile, ZNetView, ZSyncTransform"
"fallenvalkyrie_swoopattack (Fallen Valkyrie swooping) (Fallen Valkyrie swooping)", 1524304126, "ZNetView, ZSyncTransform, ItemDrop"
"fallenvalkyrie_taunt (Fallen Valkyrie Claws) (Fallen Valkyrie Claws)", -1291285738, "ZNetView, ZSyncTransform, ItemDrop"
"fallenvalkyrie_wingspin (Fallen Valkyrie Wingspin) (Fallen Valkyrie Wingspin)", 602801575, "ZNetView, ZSyncTransform, ItemDrop"
"FeastAshlands ($item_feastashlands) (Ashlands Gourmet Bowl)", 1694237039, "Feast, Piece, ItemDrop, WearNTear, ZNetView"
"FeastAshlands_Material ($item_feastashlands) (Ashlands Gourmet Bowl)", -2129772541, "ZNetView, ZSyncTransform, ItemDrop"
"FeastBlackforest ($item_feastblackforest) (Black Forest Buffet Platter)", 1684386071, "Feast, Piece, ItemDrop, WearNTear, ZNetView"
"FeastBlackforest_Material ($item_feastblackforest) (Black Forest Buffet Platter)", -1873543957, "ZNetView, ZSyncTransform, ItemDrop"
"Feaster ($item_feaster) (Serving Tray)", -802427598, "ZNetView, ZSyncTransform, ItemDrop"
"FeastMeadows ($item_feastmeadows) (Whole Roasted Meadow Boar)", -1160177777, "Feast, Piece, ItemDrop, WearNTear, ZNetView"
"FeastMeadows_Material ($item_feastmeadows) (Whole Roasted Meadow Boar)", 949079627, "ZNetView, ZSyncTransform, ItemDrop"
"FeastMistlands ($item_feastmistlands) (Mushrooms Galore á la Mistlands)", -108963526, "Feast, Piece, ItemDrop, WearNTear, ZNetView"
"FeastMistlands_Material ($item_feastmistlands) (Mushrooms Galore á la Mistlands)", 948710046, "ZNetView, ZSyncTransform, ItemDrop"
"FeastMountains ($item_feastmountains) (Hearty Mountain Logger's Stew)", -389271919, "Feast, Piece, ItemDrop, WearNTear, ZNetView"
"FeastMountains_Material ($item_feastmountains) (Hearty Mountain Logger's Stew)", -1120477775, "ZNetView, ZSyncTransform, ItemDrop"
"FeastOceans ($item_feastoceans) (Sailor's Bounty)", -881616646, "Feast, Piece, ItemDrop, WearNTear, ZNetView"
"FeastOceans_Material ($item_feastoceans) (Sailor's Bounty)", -936973414, "ZNetView, ZSyncTransform, ItemDrop"
"FeastPlains ($item_feastplains) (Plains Pie Picnic)", -441349860, "Feast, Piece, ItemDrop, WearNTear, ZNetView"
"FeastPlains_Material ($item_feastplains) (Plains Pie Picnic)", -1494080700, "ZNetView, ZSyncTransform, ItemDrop"
"FeastSwamps ($item_feastswamps) (Swamp Dweller's Delight)", 517587124, "Feast, Piece, ItemDrop, WearNTear, ZNetView"
"FeastSwamps_Material ($item_feastswamps) (Swamp Dweller's Delight)", 111462848, "ZNetView, ZSyncTransform, ItemDrop"
"Feathers ($item_feathers) (Feathers)", -1792723966, "ZNetView, ZSyncTransform, ItemDrop"
"Fenring", 1388670159, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, FootStep"
"Fenring_attack_flames_aoe", -2089404025, "ZNetView, ZSyncTransform, Aoe"
"Fenring_attack_frost_aoe", 2038439599, "ZNetView, ZSyncTransform, Aoe"
"Fenring_Cultist", -1237836442, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, FootStep"
"Fenring_Cultist_Hildir", -2038185967, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, FootStep"
"Fenring_Cultist_Hildir_nochest", 1439095512, "Humanoid, ZNetView, ZSyncTransform, ZSyncAnimation, MonsterAI, CharacterDrop, FootStep"
"Fenring_cultist_ragdoll", 1571536938, "Ragdoll, ZNetView"
"Fenring_cultist_ragdoll_hildir", 1887186093, "Ragdoll, ZNetView"
"Fenring_ragdoll", -870478745, "Ragdoll, ZNetView"
"FenringIceNova_aoe", -1892863254, "ZNetView, ZSyncTransform, Aoe"
"fenrirhide_hanging ($item_wolfhairbundle) (Fenris Hair)", 388131667, "ZNetView, Destructible, HoverText, DropOnDestroyed"
"fenrirhide_hanging_door", -1305303832, "Destructible, ZNetView"
"fermenter", -931391920, "Piece, ZNetView, WearNTear, Fermenter"
"FernAshlands", -261129959, "Destructible, ZNetView, StaticPhysics"
"FernFiddleHeadAshlands", -988026413, "Destructible, ZNetView, StaticPhysics, DropOnDestroyed"
"Fiddleheadfern ($item_fiddleheadfern) (Fiddlehead)", 1218332729, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"FierySvinstew ($item_fierysvinstew) (Fiery Svinstew)", -1596182882, "ZNetView, ZSyncTransform, ItemDrop, Piece, WearNTear"
"FineWood ($item_finewood) (Finewood)", 212315135, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"FirCone ($item_fircone) (Fir Cone)", 183471488, "ZNetView, ZSyncTransform, ItemDrop, Floating"
"Fire", -837447586, "LightLod, ZNetView, Fire, CinderSpawner, TimedDestruction"
"fire_pit", 399713608, "Piece, ZNetView, Fireplace, CinderSpawner, WearNTear"
"fire_pit_haldor", 1536603853, "Piece, ZNetView, Fireplace"
"fire_pit_hildir", 730026087, "Piece, ZNetView, Fireplace"
"fire_pit_iron", 1462550139, "Piece, ZNetView, Fireplace, WearNTear"
"FireFlies", -1931516595, "ZNetView, TimedDestruction"
"FireworksRocket_Blue ($item_fireworkrocket_blue) (Blue Fireworks)", 115692907, "ZNetView, ZSyncTransform, ItemDrop"
"FireworksRocket_Cyan ($item_fireworkrocket_cyan) (Cyan Fireworks)", 1944157002, "ZNetView, ZSyncTransform, ItemDrop"
"FireworksRocket_Green ($item_fireworkrocket_green) (Green Fireworks)", 348302960, "ZNetView, ZSyncTransform, ItemDrop"
"FireworksRocket_Purple ($item_fireworkrocket_purple) (Purple Fireworks)", -232359017, "ZNetView, ZSyncTransform, ItemDrop"
"FireworksRocket_Red ($item_fireworkrocket_red) (Red Fireworks)", -1742513904, "ZNetView, ZSyncTransform, ItemDrop"
"FireworksRocket_White ($item_fireworkrocket_white) (Basic Fireworks)", -1372515538, "ZNetView, ZSyncTransform, ItemDrop"
"FireworksRocket_Yellow ($item_fireworkrocket_yellow) (Yellow Fireworks)", -1287554715, "ZNetView, ZSyncTransform, ItemDrop"
"FirTree ($prop_fir) (Fir)", 1185163063, "TreeBase, ZNetView, LodFadeInOut, StaticPhysics, HoverText"
"FirTree_log ($prop_treelog) (Log)", -1147276818, "ZNetView, ZSyncTransform, TreeLog, ImpactEffect, Floating, HoverText"
"FirTree_log_half ($prop_treelog) (Log)", -755748398, "ZNetView, ZSyncTransform, ImpactEffect, Floating, TreeLog, HoverText"
"FirTree_oldLog ($prop_treelog) (Log)", 1051479931, "ZNetView, Destructible, LodFadeInOut, StaticPhysics, DropOnDestroyed, HoverText"
"FirTree_Sapling", -2139814576, "ZNetView, Plant, Destructible, Piece, StaticPhysics"
"FirTree_small ($prop_fir) (Fir)", 888684615, "ZNetView, Destructible, LodFadeInOut, StaticPhysics, HoverText, DropOnDestroyed"
"FirTree_small_dead ($prop_fir) (Fir)", -367866354, "ZNetView, Destructible, LodFadeInOut, StaticPhysics, HoverText, DropOnDestroyed"
"FirTree_Stub ($prop_treestump) (Stump)", -2025597564, "Destructible, ZNetView, StaticPhysics, HoverText, DropOnDestroyed"
"Fish1 ($animal_fish1) (Perch)", 109649205, "ZNetView, ZSyncTransform, Destructible, Fish, ItemDrop"
"Fish10 ($animal_fish10) (Northern Salmon)", -1859318427, "ZNetView, ZSyncTransform, Destructible, Fish, ItemDrop"
"Fish11 ($animal_fish11) (Magmafish)", -293234486, "ZNetView, ZSyncTransform, Destructible, Fish, ItemDrop"
"Fish12 ($animal_fish12) (Pufferfish)", 1272849455, "ZNetView, ZSyncTransform, Destructible, Fish, ItemDrop"
